Location,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,4,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,10,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,2,14,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,c_Unhealthy_for_Sensitive_Groups
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,3,0,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
1,9,17,171,112.46,163.45,31.17,0.96,3.84,18.78,d_Unhealthy
1,9,17,171,112.46,163.45,31.17,0.96,3.84,18.78,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
1,16,5,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,5,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,3,7,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,6,19,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
7,11,17,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.2663475724824,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.2663475724824,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.2663475724824,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.2663475724824,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248243,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.2663475724824,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248243,13.235527147638528,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.2663475724824,13.235527147638527,9.5,d_Unhealthy
5,2,20,182,115.8,188.5,25.3,101.26634757248242,13.235527147638527,9.5,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,3,20,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638528,106.0,d_Unhealthy
5,10,9,160,180.0,181.0,97.0,24.0,13.235527147638527,106.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638528,98.0,d_Unhealthy
5,11,11,154,66.2,93.75,91.0,20.0,13.235527147638527,98.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638527,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638528,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638527,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638528,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638527,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638528,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638527,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638527,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638528,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638527,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638528,26.0,d_Unhealthy
5,14,3,160,78.8,169.0,25.0,0.0,13.235527147638527,26.0,d_Unhealthy
